ID,WASTETYPE,MODIFYFLAG,MULTIPROVINCE,MEDIATYPE,MEDIANO,EXITFEETYPE,TOLLPROVINCEID,OBUSIGN,IDENTIFICATION,ETCCARDTYPE,CARDNET,CARDID,EXTIME,VLP,VLPC,IDENTIFYVLP,IDENTIFYVLPC,VEHICLESIGNID,VEHICLETYPE,VEHICLECLASS,DESCRIPTION,LANESPINFO,SPINFO,SPECIALTYPE,ENTOLLSTATIONNAME,ENTOLLSTATION,ENTOLLLANE,ENTOLLSTATIONID,ENTOLLLANEID,ENTOLLSTATIONHEX,ENTOLLLANEHEX,ENVLP,ENVLPC,ENTIME,ENWEIGHT,ENAXLECOUNT,EXTOLLSTATIONNAME,EXTOLLSTATION,EXTOLLLANE,EXTOLLSTATIONID,EXTOLLLANEID,EXTOLLSTATIONHEX,EXTOLLLANEHEX,EXWEIGHT,AXLECOUNT,CARDCOSTFEE,UNPAYFEE,UNPAYFLAG,UNPAYCARDCOST,TICKETFEE,UNIFIEDFEE,TRANSCODE,SHIFT,OPERID,OPERNAME,LANEAPPVER,ELECTRICALPERCENTAGE,PARAVER,CHECKSIGN,LANETYPE,OPEN,BL_SUBCENTER,BL_CENTER,LDATE,BATCHNUM,PAKAGEID,PAKAGETIME,CHARGEBATCH,PAYCARDTRANSN,PAYORDERNUM,PAYCODE,VERIFYPASSTIME,PASSID,VEHICLESIGN,PAYFEE,FEE,DISCOUNTFEE,NOCARDCOUNT,FEEMILEAGE,SHORTFEE,SHORTFEEMILEAGE,FEERATE,SPCRATEVERSION,CARDTOTALAMOUNT,OBUTOTALAMOUNT,OBUTOTALDISCOUNTAMOUNT,OBUPROVINCEFEE,TOTALCOUNT,PROVTRANSCOUNT,PROVINCECOUNT,DISCOUNTTYPE,PROVINCEDISCOUNTFEE,ORIGINFEE,ROADTYPE,PAYTYPE,SIGNSTATUS,GENTIME,STATIONRECEIVETIME,RECEIVETIME,BATCHFILENAME,STATUS,PROTIME,RESPONSECODE,RESPONSEINFO,NATIONRECEIVETIME,SPLITCHECKDATE,SPLITCHECKSTATUS,SPLITCHECKTIME,SPLITINFEE,SPLITCROSSFEE,NATIONSPLITTIME,NATIONSPLITTYPE,SPLITFLAG,PROSPLITTIME,PROSPLITTYPE,SPLITOWNERCOUNT,SPLITOWNERGROUP,SPLITOWNERFEEGROUP,SPLITOWNERPAYFEEGROUP,SPLITOWNERDISFEEGROUP,SPLITCHECKFLAG,SPLITCNT,SPLITFEE,REALSPLITCNT,SPLITREMARK,CLEARDATE,CLEARFLAG,CLEARREMARK,SPARE1,SPARE2,SPARE3,CHARGERESULT,ISSUECHARGETIME,SPLITOWNERGROUP1,SPLITOWNERGROUP2,ORIGINALFLAG,VACCINEFLAG,APPOINTID
G000337001003020100202023112100044685,1,1,1,2,3702016300392690,3,370201,,2,,,0,2023-11-21 00:04:24,鲁N829E3,0,鲁N829E3,0.0,G000337001003020100202023112100041586,1,0,0,0100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,东台子收费站,991201,3,G0211120030030,G02111200300301010030,12018703,1201870303,鲁N829E3,0,2023-11-20 21:26:01,1300,2,山东德州站,20103,22,G0003370010030,G00033700100302010020,37010413,3701041316,1300,2,0,0,0,0,0.0,0.0,201,32,20103098,邢岩,3.5.1.2,100.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,201.0,2.0,2023-11-20 00:00:00,G0003370010030201002020231121000336020103098,,,,0.0,923112113004051450336545188,,2023-11-21 00:05:01,020000370201630039269020231120212601,0xff,8700.0,8700.0,0.0,-1.0,197995.0,8700.0,197995.0,1.0,23060701.0,-1.0,,,523.0,-1.0,1.0,3.0,,,,1.0,3.0,1.0,2023-11-21 00:05:01,2023-11-21 00:05:00,2023-11-21 00:05:00,TRANSACTION_EXOTU_REQ_370201_20231121000502867.json,1.0,2023-11-21 00:05:02,200.0,成功！,2023-11-21 00:05:02,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,500.0,8200.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:16:17,2.0,3.0,G000337001000110|G000337001000210|G000337001001420,114|386|0,114|386|0,0|0|0,1.0,1.0,500.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:05:01,,,1.0,0.0,
G003W37006001020102202023112100062468,1,1,1,2,1401020700751211,3,370201,,2,,,0,2023-11-21 00:04:27,鲁V681NB,0,鲁V681NB,0.0,,11,0,0,0100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,山东齐河东站,400104,2,G0002370080040,G00023700800401020020,37015014,3701501402,鲁V681NB,0,2023-11-20 21:24:19,6200,2,山东鄄城北站,340101,22,G003W370060010,G003W3700600102010220,37014411,3701441116,5500,2,0,0,0,0,0.0,0.0,201,30,340101022,刘持恒,3.5.1.2,100.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231121001863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,3401.0,34.0,2023-11-20 00:00:00,G003W370060010201022020231121000014340101022,,,,0.0,923112113004051476479159604,,2023-11-21 00:08:12,020000140102070075121120231120212419,0xff,9200.0,9200.0,0.0,-1.0,193585.0,9200.0,193585.0,1.0,23060701.0,-1.0,,,1607.0,-1.0,1.0,3.0,,,,1.0,3.0,1.0,2023-11-21 00:08:12,2023-11-21 00:08:10,2023-11-21 00:08:10,TRANSACTION_EXOTU_REQ_370201_20231121000813534.json,1.0,2023-11-21 00:08:13,200.0,成功！,2023-11-21 00:08:13,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,8200.0,1000.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:16:17,2.0,28.0,G000237008002510|G000237008000820|G000237008000920|S000137001000110|S000137001000210|S000137001000310|S000137001001510|S000137001001610|S000137001001310|S000137002002910|S000137002003010|S000137002000210|S000137002000310|S000137002000410|S000137002000510|S000137002000610|S000137002000710|G032137004000210|G032137004000310|G032137004000410|G032137004000510|G032137004000610|G032137004000710|G032137004000810|G032137004000910|G032137005000210|G032137006000610|G032137006001120,0|80|114|158|224|283|265|395|268|221|398|216|459|215|271|188|119|303|148|579|382|390|146|710|68|1493|107|0,0|80|114|158|224|283|265|395|268|221|398|216|459|215|271|188|119|303|148|579|382|390|146|710|68|1493|107|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,8200.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:08:12,,,1.0,0.0,
G151137003007020100502023112100043812,1,1,1,2,3401016200830146,3,370201,,2,,,0,2023-11-21 00:04:31,鲁CM6G22,0,鲁CM6G22,0.0,G151137003007020100502023112100042167,1,0,0,0100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,河南秣陵站,994101,3,G0045410070160,G00454100701601010030,41010BC8,41010BC803,鲁CM6G22,0,2023-11-20 20:50:21,1800,2,山东济宁西站,80307,25,G1511370030070,G15113700300702010050,37011037,3701103719,1800,2,0,0,0,0,0.0,0.0,201,22,80307017,王慧,3.5.1.2,100.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,803.0,8.0,2023-11-20 00:00:00,G1511370030070201005020231120191639080307017,,,,0.0,97aaf3c60d324e46b0534c27646c3a95,,2023-11-21 00:06:34,020000340101620083014620231120205021,0xff,16000.0,16000.0,0.0,-1.0,362635.0,16000.0,362635.0,1.0,23060701.0,-1.0,,,6875.0,-1.0,1.0,2.0,,,,1.0,3.0,1.0,2023-11-21 00:06:34,2023-11-21 00:06:11,2023-11-21 00:06:31,TRANSACTION_EXOTU_REQ_370201_20231121000636762.json,1.0,2023-11-21 00:06:36,200.0,成功！,2023-11-21 00:06:36,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,6900.0,9100.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:16:17,2.0,15.0,G003537002000820|G003537002000720|G003537002000620|G003537002000520|G003537002000420|G003537002000320|G003537002000220|G003537002000120|G003537004000620|G003537004000720|G003537004000820|G003537003002020|G151137003001320|G151137003001420|G151137003003120,244|769|726|232|178|814|307|157|951|993|147|417|658|307|0,244|769|726|232|178|814|307|157|951|993|147|417|658|307|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,6900.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:06:34,,,1.0,0.0,
G002537004001020100402023112100043298,1,1,1,2,6201016200428759,3,370201,,2,,,0,2023-11-21 00:04:32,豫PF285H,0,豫PF285H,0.0,G002537004001020100402023112100041364,1,0,0,1100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,江苏大浦站,993201,2,G0025320010050,G00253200100501010020,32026705,3202670502,豫PF285H,0,2023-11-20 23:12:13,1600,2,山东河东站,280301,23,G0025370040010,G00253700400102010040,37013831,3701383117,1600,2,0,0,0,0,0.0,0.0,201,14,280305099,公为娜,3.5.1.2,100.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,2803.0,28.0,2023-11-20 00:00:00,G0025370040010201004020231120231021280305099,,,,0.0,,,2023-11-21 00:06:36,020000620101620042875920231120231213,0xff,4400.0,4400.0,0.0,-1.0,118880.0,4400.0,93053.0,1.0,23060701.0,-1.0,,,1903.0,-1.0,1.0,2.0,,,,1.0,1.0,1.0,2023-11-21 00:06:36,2023-11-21 00:06:18,2023-11-21 00:06:35,TRANSACTION_EXOTU_REQ_370201_20231121000637589.json,1.0,2023-11-21 00:06:37,200.0,成功！,2023-11-21 00:06:37,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,1900.0,2500.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:16:14,2.0,6.0,G002537004000920|G002537004002220|G002537004002120|G002537004001220|G002537004001320|G002537004001720,326|511|156|414|493|0,326|511|156|414|493|0,0|0|0|0|0|0,1.0,1.0,1900.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:06:36,,,1.0,0.0,
G000337008001020102702023112100050275,1,1,1,2,6201016200464943,3,370201,,2,,,0,2023-11-21 00:04:36,鲁DA8R83,0,鲁DA8R83,0.0,G000337008001020102702023112100042560,1,0,0,1101000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,安徽池州西站,993401,2,G003W340040020,G003W3400400201010020,34013266,3401326602,鲁DA8R83,0,2023-11-20 18:38:31,0,2,山东滕州站,20501,27,G0003370080010,G00033700800102010270,37010451,370104511B,0,2,0,0,0,0,0.0,0.0,201,12,20502019,方光,3.5.1.2,100.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,205.0,2.0,2023-11-20 00:00:00,G0003370080010201027020231120220145020502019,,,,0.0,923112113004051455750612262,,2023-11-21 00:19:14,020000620101620046494320231120183831,0xff,29000.0,29000.0,0.0,-1.0,637778.0,28900.0,588608.0,1.0,23060701.0,-1.0,,,3656.0,-1.0,1.0,3.0,,,,1.0,3.0,1.0,2023-11-21 00:19:14,2023-11-21 00:19:11,2023-11-21 00:19:12,TRANSACTION_EXOTU_REQ_370201_20231121001915199.json,1.0,2023-11-21 00:19:15,200.0,成功！,2023-11-21 00:19:15,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,3700.0,25300.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:26:09,2.0,10.0,G000337008000820|G000337008000920|G000337008001020|G000337008003220|G000337008003120|G000337008003020|G000337008002920|G000337008002820|G000337008001320|G000337008001820,0|427|601|77|157|420|323|790|905|0,0|427|601|77|157|420|323|790|905|0,0|0|0|0|0|0|0|0|0|0,1.0,1.0,3700.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:19:14,,,1.0,0.0,
G000337004001020102602023112100043829,1,1,1,2,4301019201388734,3,370201,,1,,,0,2023-11-21 00:04:38,冀E255NG,0,冀E255NG,0.0,,11,21,0,0100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000001000010000000001010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,128,河北邺城站,991301,4,G0004130020170,G00041300201701010040,13130B11,13130B1104,冀E255NG,0,2023-11-20 20:08:10,3509,2,山东天桥站,20302,26,G0003370040010,G00033700400102010260,37010432,370104321A,3600,2,0,0,0,0,0.0,0.0,201,8,20302132,李鑫豪,3.5.1.4,15.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,203.0,2.0,2023-11-20 00:00:00,G0003370040010201026020231120225919020302132,,,,0.0,,,2023-11-21 00:09:30,020000430101920138873420231120200810,0xff,12300.0,0.0,0.0,-1.0,265066.0,0.0,268511.0,0.0,23060701.0,-1.0,,,8176.0,-1.0,1.0,2.0,1.0,12300.0,12300.0,1.0,1.0,1.0,2023-11-21 00:09:30,2023-11-21 00:09:28,2023-11-21 00:09:28,TRANSACTION_EXOTU_REQ_370201_20231121000931275.json,1.0,2023-11-21 00:09:31,200.0,成功！,2023-11-21 00:09:31,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,0.0,0.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:16:17,2.0,24.0,G002237008000820|G002237008000920|G002237008001020|G032137004001620|G032137004001720|S000137002001420|S000137002001520|S000137002001620|S000137002001720|S000137002001820|S000137002001920|S000137002003020|S000137002002920|S000137001001320|S000137001001720|S000137001001820|S000137001000620|S000137001000720|S000137001000820|G000337005000510|G000337005000610|G000337006000110|G000337004001620|G000337004002720,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,0.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:09:30,,,1.0,0.0,
S003837004008020102202023112100043995,1,1,1,2,4101016100002493,3,370201,,2,,,0,2023-11-21 00:04:39,豫NRN897,0,豫NRN897,0.0,S003837004008020102202023112100040079,1,0,0,0100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,河南龙亭站,994101,7,G0030410020040,G00304100200401010070,41017941,4101794107,豫NRN897,0,2023-11-20 19:59:52,0,2,山东罗庄站,660108,22,S0038370040080,S00383700400802010220,37018418,3701841816,0,2,0,0,0,0,0.0,0.0,201,8,660108028,张艺欣,3.5.1.2,100.0,023720082700101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,6601.0,66.0,2023-11-20 00:00:00,S0038370040080201022020231120230527660108028,,,,0.0,,,2023-11-21 00:06:39,020000410101610000249320231120195952,0xff,22100.0,22100.0,0.0,-1.0,406724.0,19100.0,441626.0,1.16,23060701.0,-1.0,,,18663.0,-1.0,1.0,2.0,,,,1.0,1.0,1.0,2023-11-21 00:06:39,2023-11-21 00:06:17,2023-11-21 00:06:37,TRANSACTION_EXOTU_REQ_370201_20231121000640616.json,1.0,2023-11-21 00:06:40,200.0,成功！,2023-11-21 00:06:40,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,18700.0,3400.0,2023-11-22 00:00:00,2.0,1.0,2023-11-24 00:06:17,2.0,46.0,G151137004000620|G151137004001820|G151137004001720|S003837003003820|S003837003003620|S003837003003420|S003837003003320|S003837003003220|S003837003003120|S003837003002920|S003837003002720|S003837003002620|S003837003002420|S003837003002320|S003837003002120|S003837003001920|S003837003001820|S003837003001620|S003837003001520|S003837003001420|S003837003001320|S003837003001120|S003837003001020|S003837003003920|S003837003003920|S003837003000820|S003837003000720|S003837003000520|S003837003000420|S003837003000220|S003837003000120|G000337008002710|G000337008000210|S008337003000120|S008337001000320|S008337001000420|S008337002000720|S008337002000620|S008337002000420|S003837002001420|S003837001001320|S003837001001420|S003837001001520|S003837001001620|S003837004005220|S003837004001620,585|277|69|382|866|169|152|288|292|1320|316|356|281|657|820|696|453|186|171|65|989|989|47|236|236|231|346|1117|46|117|267|300|884|178|580|525|403|479|321|111|133|642|640|330|152|0,585|277|69|382|866|169|152|288|292|1320|316|356|281|657|820|696|453|186|171|65|989|989|47|236|236|231|346|1117|46|117|267|300|884|178|580|525|403|479|321|111|133|642|640|330|152|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,18700.0,1.0,拆分成功,2023-11-24 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:06:39,,,1.0,0.0,
G002237010003020202502023112100044652,1,1,1,2,5301016100528278,5,370201,,2,,,0,2023-11-21 00:04:40,豫GFR897,0,豫GFR897,0.0,G002237010003020202502023112100042521,11,0,0,1100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,江苏淮安南站,993201,5,G0025320030020,G00253200300201010050,3202A027,3202A02705,豫GFR897,0,2023-11-20 18:15:19,9800,2,山东泰安南站,690203,25,G0022370100030,G00223701000302020250,37018A23,37018A2319,10300,2,0,0,0,0,0.0,0.0,201,6,690203013,于亚晖,3.5.1.2,80.0,023720082700101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,6902.0,69.0,2023-11-20 00:00:00,G0022370100030202025020231120165620690203013,,,,0.0,1700496284843000009f620AGCA959HH,,2023-11-21 00:05:54,020000530101610052827820231120181519,0xff,18800.0,18800.0,0.0,-1.0,401695.0,18800.0,401691.0,1.0,23060701.0,-1.0,,,12162.0,-1.0,1.0,2.0,,,,1.0,3.0,1.0,2023-11-21 00:05:54,2023-11-21 00:05:51,2023-11-21 00:05:52,TRANSACTION_EXOTU_REQ_370201_20231121000556264.json,1.0,2023-11-21 00:05:56,200.0,成功！,2023-11-21 00:05:56,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,12200.0,6600.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:18:13,2.0,26.0,G000237006000820|G000237006003420|G000237006003220|G000237006001120|G000237006001220|G000237006001320|G000237006003020|G000237006002820|G000237005000820|G000237005003620|G000237005003420|G000237005001020|G000237005001120|G000237005001220|G000237005001320|G000237005003220|G000237005003020|G000237015001220|G000237013003120|G000237013002920|G000237013001220|G000237013001320|G000237013002720|G000237013002620|G002237010000710|G002237010000810,226|850|364|1234|244|664|303|319|95|411|341|371|381|918|1271|442|94|278|435|106|726|658|570|88|480|331,226|850|364|1234|244|664|303|319|95|411|341|371|381|918|1271|442|94|278|435|106|726|658|570|88|480|331,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,12200.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:05:54,,,1.0,0.0,
G001837005002020100502023112100045230,1,1,1,2,4301019201619974,3,370201,,2,,,0,2023-11-21 00:04:44,鲁F2551B,0,鲁F2551B,0.0,G001837005002020100502023112100043438,1,0,0,0100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,河北沧州西站,991301,4,G1811130010060,G18111300100601010040,13133A06,13133A0604,鲁F2551B,0,2023-11-20 19:31:38,1600,2,山东蓬莱西站,90302,24,G0018370050020,G00183700500202010050,37011232,3701123218,1500,2,0,0,0,0,0.0,0.0,201,20,90304031,刘妮,3.5.1.2,34.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,903.0,9.0,2023-11-20 00:00:00,G0018370050020201005020231120153104090304031,,,,0.0,d1983d10937a47af82b6f04c6f39ab0b,,2023-11-21 00:06:22,020000430101920161997420231120193138,0xff,21300.0,21300.0,0.0,-1.0,476269.0,20600.0,479128.0,1.03,23060701.0,-1.0,,,17751.0,-1.0,1.0,2.0,,,,1.0,3.0,1.0,2023-11-21 00:06:22,2023-11-21 00:06:08,2023-11-21 00:06:20,TRANSACTION_EXOTU_REQ_370201_20231121000624486.json,1.0,2023-11-21 00:06:24,200.0,成功！,2023-11-21 00:06:24,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,17800.0,3500.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:16:12,2.0,44.0,G001837013000110|G001837013000210|G001837014000720|G001837014001520|S002737001000110|S002737001000210|S002737001000310|S002737001000410|S002737001000510|S002737001000610|S002737001000710|S002737001000810|G002537005002310|G002537005001210|G002537005001310|G002537005001410|G002537005001510|G002537005001610|G001837008000220|G001837007000920|G001837007001020|G001837007001120|G001837007001220|G001837007001320|G001837007001420|G001837007001520|G001837007001620|G001837004000420|G001837004000520|G001837015000520|G001837015000620|G001837006000920|G001837006001020|G001837006001120|G001837006001220|G001837006001320|G001837006001420|G001837006001520|G001837006001620|G001837005000920|G001837005001020|G001837005001520|G001837005001120|G001837005001820,734|997|343|442|196|1073|162|314|276|1505|141|517|173|582|291|520|110|80|509|236|599|354|354|348|842|293|413|73|205|283|118|246|708|623|257|154|636|336|133|244|123|539|718|0,734|997|343|442|196|1073|162|314|276|1505|141|517|173|582|291|520|110|80|509|236|599|354|354|348|842|293|413|73|205|283|118|246|708|623|257|154|636|336|133|244|123|539|718|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,17800.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:06:22,,,1.0,0.0,
G151137004005020100402023112100044490,1,1,1,2,4401016101900169,3,370201,,1,,,0,2023-11-21 00:04:44,京AXM591,1,京AXM591,1.0,,12,21,0,0100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000001000010000000001010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,128,陕西大荔南收费站,996101,3,S0013610020030,S00136100200301010030,61014323,6101432303,京AXM591,1,2023-11-20 15:01:29,16940,2,山东菏泽新区站,20805,22,G1511370040050,G15113700400502010040,37010485,3701048516,16300,2,0,0,0,0,0.0,0.0,201,18,20805638,金铭宇,3.5.1.2,100.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231121001863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,208.0,2.0,2023-11-20 00:00:00,G1511370040050201004020231121000358020805638,,,,0.0,,,2023-11-21 00:08:14,020000440101610190016920231120150129,0xff,51100.0,0.0,0.0,-1.0,586142.0,0.0,586142.0,0.0,23060701.0,-1.0,,,3961.0,-1.0,1.0,3.0,1.0,51100.0,51100.0,1.0,1.0,1.0,2023-11-21 00:08:14,2023-11-21 00:08:11,2023-11-21 00:08:12,TRANSACTION_EXOTU_REQ_370201_20231121000814542.json,1.0,2023-11-21 00:08:14,200.0,成功！,2023-11-21 00:08:14,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,0.0,0.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:16:12,2.0,7.0,G151137004000620|G151137004001820|G151137004001720|G151137004001220|G151137004000820|G151137004000920|G151137004001620,0|0|0|0|0|0|0,0|0|0|0|0|0|0,0|0|0|0|0|0|0,1.0,1.0,0.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:08:14,,,1.0,0.0,
